credito,genero,educacao,estado_civil,idade,pgto_set,pgto_ago,pgto_jul,pgto_jun,pgto_mai,pgto_abr,fatura_set,fatura_ago,fatura_jul,pgto_amt_set,pgto_amt_ago,pgto_amt_jul,pgto_amt_jun,pgto_amt_mai,pgto_amt_abr,Y
450000,2,1,2,32,0,-1,-1,-1,0,0,46437,7875,0,7875,0,1000,16446,0,0,0
280000,2,1,1,36,-1,0,-1,-1,-1,-1,17951,18915,7926,6094,7966,18059,24554,18860,17313,0
80000,2,2,1,41,-1,-1,-1,-1,-1,-1,264,264,264,264,264,264,264,414,264,0
200000,2,1,2,38,-2,-2,-1,0,0,0,0,0,69084,0,69084,3450,2348,1486,30000,0
230000,2,2,1,40,0,0,0,0,0,0,44948,45198,46244,1728,3000,3040,3012,3000,3000,0
270000,2,3,1,35,0,0,0,-2,-1,0,60227,61650,0,3000,0,248,163000,5925,4782,0
50000,2,2,1,36,0,0,0,0,0,0,30803,30578,30362,1477,1546,1453,1039,1066,1421,0
360000,2,2,1,38,-2,-1,-1,-1,-1,-1,0,212,3748,212,3759,0,668,921,0,0
470000,2,1,1,37,-2,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,924,32673,0
200000,2,1,1,39,-1,-1,-1,-1,0,0,11399,395,5094,400,9500,9250,5000,0,5000,0
490000,2,2,1,30,0,0,0,0,0,0,195330,200768,206026,8683,10021,8017,16270,6599,6024,0
340000,2,1,2,35,-2,-2,-2,-2,-2,-2,732,1604,-1294,1618,27,20072,903,2313,156590,0
210000,2,2,2,36,1,-2,-2,-2,-1,0,0,0,212,0,212,3066,13206,212,0,0
310000,2,2,1,46,-2,-2,-2,-2,-2,-2,53474,11913,6629,11919,6629,17171,3800,5807,1380,0
260000,2,2,1,37,0,0,0,0,0,0,182249,181433,180660,6107,6501,6005,5805,5909,6106,0
380000,2,1,1,36,-2,-1,-1,-1,-1,2,3744,20334,8499,20498,8549,53471,101785,117,32347,0
10000,2,2,1,40,0,0,-1,0,0,0,9135,0,1912,0,1912,1200,1000,1000,1000,0
30000,2,2,1,29,2,2,2,0,0,0,26844,26414,27189,300,1500,1800,1200,1300,1200,1
50000,2,3,2,44,0,0,0,0,0,0,43828,40684,37338,1947,1829,1644,4405,1104,2504,0
270000,2,1,2,28,1,2,0,0,0,0,118198,86065,77359,0,10004,10000,10000,10000,5000,0
110000,2,1,2,28,0,0,2,2,-2,-2,101138,69449,34983,3400,0,0,0,0,0,0
360000,2,2,1,38,0,0,0,0,0,0,41922,42916,43956,1692,1732,1748,1642,4200,1709,0
150000,2,3,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
150000,2,1,2,28,0,0,0,0,0,0,12799,13726,14648,1600,1500,1600,1000,3000,2200,0
90000,2,3,1,47,0,0,0,0,0,0,84195,86795,88884,4001,4400,3566,7694,1000,1000,0
160000,2,3,1,45,-2,-2,-2,-2,-2,-2,2869,2357,5608,2361,5608,1851,2801,3268,2096,0
200000,2,1,2,27,-1,-1,-2,-2,-1,-1,134,0,0,0,0,0,101,0,0,0
70000,2,2,1,48,0,0,0,0,0,0,20744,22093,23432,2000,2000,1500,1000,1000,1000,0
360000,2,1,2,37,-2,-2,-2,-2,-2,-2,268,257074,66458,260416,72200,0,0,0,0,0
100000,2,2,2,38,0,0,0,0,0,0,96707,89842,82669,4070,4025,2511,1523,1292,1236,0
100000,2,2,1,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
120000,2,2,2,30,0,0,0,0,0,0,121280,123176,121907,6026,6000,6300,4000,4300,4322,0
440000,2,2,2,28,0,0,0,0,0,0,412962,409812,393255,15000,20000,15305,10070,15037,10052,0
200000,2,1,2,34,-1,-1,-1,-1,0,0,8177,1989,382,2453,382,10383,0,3036,0,0
50000,2,3,1,44,0,0,0,0,0,0,45858,46315,47435,2000,1865,1720,1687,1732,2007,0
230000,2,2,1,43,0,0,0,0,0,0,41435,42106,43532,1674,3000,2011,1574,2000,2000,0
140000,2,2,2,29,0,0,0,2,0,0,62023,61729,67891,3000,8600,6,2500,2500,2500,0
50000,2,1,2,33,2,2,0,0,-1,0,60679,54947,54425,0,4500,1200,71941,619,563,1
150000,2,3,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
290000,2,1,1,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
260000,2,3,1,34,2,2,0,0,2,2,118706,115308,123069,0,9670,9561,6250,6250,6250,1
450000,2,1,2,36,-1,-1,-1,-2,-2,-2,1866,4575,0,4579,0,0,0,0,0,0
380000,2,1,2,40,0,-1,-1,-1,-1,0,4366,2566,4174,2566,4174,192,16350,2000,55500,0
170000,2,2,2,34,0,0,0,0,-1,0,85235,81462,59800,5000,3400,3000,127601,4600,5100,0
350000,2,2,2,34,1,-1,2,-1,0,-1,-20,630,630,650,0,15788,10,7299,13980,0
180000,2,2,1,48,-2,-1,-1,-1,-1,-1,-15,2116,1494,2131,1494,7780,8416,0,1316,0
150000,2,1,2,31,1,-2,-2,-2,-2,-2,-512,-512,-512,0,0,0,4,0,0,0
290000,2,2,2,26,0,0,0,0,-1,-1,18125,20807,99860,3000,80000,3000,3015,23473,1148,0
80000,2,3,1,32,2,0,0,0,2,0,26856,24758,23044,1700,1400,2400,0,1000,1500,1
50000,2,2,2,34,0,0,0,0,0,0,31673,27572,29022,1449,1899,1245,576,596,578,0
230000,2,1,2,38,0,0,0,0,0,0,217578,224020,227311,9840,8750,7470,4540,4710,4750,0
240000,2,1,2,29,-1,-1,-1,-1,0,-1,1530,696,696,700,696,18334,10000,696,696,0
250000,2,1,2,38,-1,-1,-1,-1,-1,-1,14766,990,8150,990,8150,15410,1276,0,0,0
180000,2,2,1,40,-1,-1,-1,-1,-1,-1,1552,776,0,776,0,1752,70000,10552,9776,0
160000,2,2,2,44,1,-2,-1,-1,-1,-1,-4,-4,3454,0,3458,0,3312,0,0,0
150000,2,3,1,48,0,0,0,2,0,0,36717,37800,40874,2000,4000,0,2000,2000,2000,0
340000,2,2,1,48,0,0,0,0,0,0,310866,320685,320614,15000,7000,1500,1000,2500,112500,0
20000,2,3,1,51,0,0,0,0,0,0,13184,14200,16958,1242,3000,3000,3772,1420,729,0
50000,2,3,1,50,0,0,0,0,0,0,36149,38078,36766,3000,10000,5000,1500,2000,2000,0
50000,2,2,1,54,0,0,0,0,0,0,50566,49717,49661,2102,2013,1747,2012,2000,5900,0
120000,2,3,2,53,0,0,0,0,0,0,118676,119177,118068,4210,4435,4592,3171,3256,3260,0
80000,2,3,1,69,0,0,0,0,0,0,79862,80921,79627,3000,3000,3000,2324,2500,3000,0
290000,2,2,1,60,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
30000,2,1,1,52,-1,2,-1,2,-1,0,4743,390,1000,390,1000,3,20077,10000,1854,0
70000,2,3,1,52,-1,-1,-1,0,0,0,1000,1098,28229,1098,30005,1350,800,750,780,0
30000,2,2,1,51,0,0,-1,-1,-1,-1,11860,6846,7090,1000,7090,2680,390,0,780,0
60000,2,3,1,55,3,2,0,0,0,0,74786,71575,63821,0,9400,2271,2425,2087,2142,1
30000,2,2,2,50,0,0,0,0,0,0,10741,12057,12778,1498,1219,1531,504,521,523,0
200000,2,3,1,50,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,0
280000,2,1,1,56,-2,-1,2,-1,-1,-1,-5,4609,1351,4614,1,1109,1290,3561,3279,0
360000,1,1,1,34,0,0,0,-1,-1,-1,3187,3758,-1360,1025,1361,116380,4001,5001,4001,0
50000,1,2,2,24,-1,-1,-1,-1,-1,-1,999,593,-7,594,0,2643,0,13039,128,0
10000,1,2,2,22,0,0,0,0,0,0,8780,4060,2774,1100,1300,1200,300,1200,0,0
10000,1,1,2,25,0,0,0,0,0,0,5642,6652,7683,1112,1143,1500,324,500,377,0
30000,1,4,2,24,0,0,0,0,2,2,21652,22656,23804,1369,1517,2381,0,0,0,0
50000,1,2,2,25,0,0,2,2,-1,-1,47077,48872,16012,2800,0,1644,63965,705,798,0
20000,1,1,2,28,0,0,0,0,0,0,19262,34729,18808,1310,3190,1500,1000,860,900,0
20000,1,2,2,23,0,0,0,0,0,0,13422,14886,15927,2000,1667,2309,2000,2000,2000,0
80000,1,2,2,27,1,2,2,2,2,2,53576,52128,56657,0,6000,2200,0,3500,3500,0
30000,1,1,2,25,-1,0,0,0,0,0,1581,2282,2964,1046,1044,1072,1750,182,2000,0
240000,1,1,2,29,0,-1,-1,-1,-1,-1,13980,9969,1276,9969,1276,0,8621,0,1300,0
40000,1,1,2,31,0,0,-1,-1,0,0,8368,1884,200,1000,200,2601,100,0,2412,0
390000,1,1,1,31,0,0,-1,-1,-1,-1,54007,62761,10373,49188,10411,6830,2608,2987,2236,0
70000,1,2,2,29,0,0,0,0,0,0,53700,53938,47852,2200,8808,2200,2000,2000,2300,0
300000,1,1,1,40,-2,-2,-2,-2,-2,-2,5649,5649,5649,5649,5649,5699,5616,20272,0,0
20000,1,2,2,41,0,0,0,-1,0,-1,16808,16741,14450,1301,1000,8796,108,2377,15742,0
140000,1,1,2,32,0,0,2,2,2,2,32678,37303,37114,5400,600,2400,3500,0,1539,0
500000,1,3,1,39,0,0,0,0,0,0,41597,50849,54927,10000,4927,3972,3224,11980,5765,0
250000,1,1,1,40,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,109,0
260000,1,1,1,37,0,0,0,0,0,0,257456,261189,264520,10621,9948,8914,6986,41000,7222,0
110000,1,2,1,37,0,0,2,2,0,0,111864,112112,114367,11000,5500,0,4400,4500,4200,0
280000,1,1,2,35,0,0,0,0,0,0,210465,200959,146652,10299,7200,5886,3000,5000,5000,0
200000,1,4,1,49,0,0,0,0,0,0,49221,49599,50942,1689,2164,2500,3480,2500,3000,0
260000,1,4,2,35,0,0,0,0,0,0,138834,143518,146714,7000,7000,6000,6001,6000,6000,0
350000,1,2,2,42,0,0,0,0,0,0,347790,352600,299797,13000,11000,8232,7000,6000,7000,0
20000,1,2,2,38,1,3,2,2,0,0,26288,23822,22922,0,1500,18,2383,0,0,0
150000,1,2,1,36,2,2,2,2,2,2,47529,40605,39394,17,3105,2,2020,36,1048,1
150000,1,1,2,28,0,0,0,0,0,0,88506,58699,60252,2200,2500,3000,3000,3000,3000,0
20000,1,2,1,48,-1,0,0,-2,-2,-2,10222,11400,0,1400,0,0,0,0,0,0
240000,1,1,1,33,0,0,0,0,0,0,167835,170978,172217,7200,8400,7000,3000,2900,3100,0
140000,1,2,1,37,0,0,0,0,0,0,64372,64937,59133,2300,2200,2000,2000,2000,1500,0
20000,1,2,2,37,1,2,0,0,0,0,14440,13916,15376,0,2000,3000,1000,2000,0,0
350000,1,1,2,32,0,0,0,0,0,0,43356,14236,16991,2000,3000,2000,2001,580,677,0
280000,1,1,2,31,-2,-2,-2,-2,-2,-2,8383,8797,8741,9044,8844,8247,0,0,0,0
100000,1,2,1,44,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,0
80000,1,1,2,46,0,0,0,0,0,0,52674,58068,28116,9000,7000,5004,3000,4000,5000,0
50000,1,2,1,41,0,0,0,0,0,0,8988,6849,7471,1200,2000,2000,3000,1000,10640,0
550000,1,2,2,33,-2,-2,-2,-2,-2,-2,-509,-1925,4532,15,10014,20000,10000,10000,7548,0
420000,1,1,1,46,2,2,2,0,0,0,426429,436968,428712,19000,0,16100,13000,14064,111170,1
320000,1,2,1,46,0,0,0,0,0,0,345408,340055,332945,15004,13004,13004,11120,11004,11010,0
280000,1,1,2,35,1,-1,-1,-1,-1,-1,0,416,832,416,832,0,832,416,0,0
100000,1,1,1,38,0,0,0,0,0,-2,46717,48435,49854,2500,2500,3000,0,0,0,0
230000,1,1,2,39,-1,-1,-1,-1,2,-1,260,834,-150,1000,0,667,0,700,10200,0
60000,1,2,1,35,2,0,0,0,2,2,9501,10560,11312,1500,1200,1900,0,1600,0,1
320000,1,1,2,29,0,0,0,-1,-1,-1,46758,31422,33619,2563,9842,24709,6022,4318,4522,0
50000,1,2,1,44,0,0,-1,-1,-2,-2,3201,0,5701,0,5701,0,0,0,0,0
20000,1,2,2,36,0,0,0,2,0,0,16419,17139,20159,1300,3300,0,1000,1000,900,0
80000,1,3,2,46,2,0,0,0,0,0,77142,78255,79425,3000,3055,3047,1663,1692,1618,1
160000,1,2,2,33,0,0,0,0,0,0,78859,81539,84216,4000,4000,4000,3200,4000,4000,0
300000,1,2,1,45,1,-1,0,0,0,0,114324,238058,236220,244500,8613,8000,11000,8093,6399,0
230000,1,3,2,41,0,0,0,0,0,0,9552,11376,13185,2000,2000,2000,1000,562,2000,0
110000,1,2,1,42,0,0,0,0,2,2,70265,74102,77901,5000,5000,8000,0,7000,0,0
240000,1,3,1,45,0,0,0,0,0,0,135367,135091,133047,6300,4800,4737,4667,4900,4849,0
30000,1,2,2,29,7,6,5,4,3,2,33666,32875,32101,0,0,0,0,0,1642,1
20000,1,2,1,43,0,0,0,0,0,0,12721,14102,14870,1600,1300,1500,588,610,611,0
10000,1,2,1,29,0,0,0,0,0,0,8275,8409,8600,2800,2000,1500,900,3000,0,0
100000,1,1,2,32,0,0,0,0,0,0,83845,87580,84140,4500,3300,3881,2500,2519,2700,0
170000,1,1,2,33,-1,-1,-1,-1,-1,-1,2371,316,316,316,316,316,316,316,1316,0
200000,1,3,1,48,-2,-2,-2,-2,-2,-2,2772,3831,8640,4127,8683,436,14595,3516,7651,0
120000,1,1,2,27,0,0,0,0,0,0,45375,52437,50473,12000,5024,5000,5000,4000,5000,0
150000,1,1,2,46,0,0,0,0,0,0,69627,49082,50170,5000,3000,3000,5000,10000,5000,0
330000,1,1,1,37,-1,-1,-1,-1,-1,-1,694,0,2023,0,2023,0,2892,1059,1727,0
180000,1,1,1,42,-1,-1,-1,-2,-2,-2,1568,1550,-18,1550,0,0,0,0,0,0
150000,1,2,1,43,0,0,0,0,0,0,122084,126042,128706,5000,3700,3719,3756,4031,3914,0
20000,1,1,1,41,0,0,0,0,0,0,19796,18510,16077,1507,4011,5066,1003,7000,3000,0
220000,1,1,1,37,-1,-1,-1,0,-1,-1,8821,17039,7113,20059,7540,9571,1739,4918,0,0
130000,1,1,2,49,2,2,2,2,2,2,68739,70024,68345,3000,0,5900,2900,2900,2900,1
500000,1,1,2,31,0,0,-1,-1,-1,-1,30056,18415,1697,6000,1697,0,2800,5400,8300,0
240000,1,1,1,39,-1,-1,-1,-1,-1,-1,14719,3192,4389,3192,4397,10179,5413,1899,21986,0
230000,1,3,2,34,0,0,0,0,0,0,137122,138268,127797,6700,6500,6513,4601,5000,5000,0
530000,1,1,1,35,0,0,0,0,0,0,339912,335081,333120,12188,12639,11123,9600,10028,16947,0
20000,1,3,2,34,1,4,3,2,2,2,15526,14996,14474,0,0,0,1363,0,2000,0
50000,1,2,1,38,3,2,3,2,2,2,33759,36388,35527,3500,0,1600,0,2900,0,1
500000,1,2,2,32,0,0,0,2,0,0,126599,132527,138945,8000,8500,7000,7000,6000,15000,0
250000,1,4,1,35,-2,-2,-2,-2,-2,-2,22839,7745,12035,7783,12046,33718,0,1190,590,0
250000,1,1,1,46,-2,-2,-2,-2,-2,-2,0,0,500,0,500,0,0,0,0,0
30000,1,2,2,30,0,0,0,0,-1,0,29993,29890,28561,1856,1000,1698,24860,3500,3000,0
440000,1,1,2,33,-1,-1,-1,-1,0,-1,2976,16911,5945,16911,5945,17165,0,18377,1759,0
210000,1,2,1,39,-1,-1,-1,-1,-1,-1,1443,1443,1443,1443,1443,1443,1443,1443,1443,0
120000,1,1,2,33,2,0,0,0,0,0,52053,52592,53748,2000,2000,2000,2500,2500,2500,0
360000,1,2,1,35,-2,-2,-2,-2,-2,-2,-9,-9,-9,0,0,0,1952,2500,0,0
120000,1,2,1,43,-1,-1,-2,-1,-1,-1,3972,2809,1021,2816,1021,2321,3868,2980,0,0
280000,1,2,1,45,-1,-1,-1,-1,-1,-1,1207,1207,1207,1207,1207,1207,1207,1207,1207,0
360000,1,1,1,37,-1,-1,-1,0,0,0,5225,-1900,14838,6,18022,6036,5005,4514,1075,0
80000,1,2,1,45,-1,-1,-1,-1,-1,-1,10290,40000,0,40000,0,2303,71637,1796,0,0
150000,1,2,1,40,0,0,0,0,0,-2,142326,145231,150145,4500,6114,3500,0,0,0,0
230000,1,2,1,41,0,0,0,0,0,0,301038,305327,213058,9405,7769,7757,8030,6549,5226,0
210000,1,1,2,32,0,0,0,0,0,0,218742,218317,73874,10000,5000,5000,30000,4500,15000,0
300000,1,1,1,37,-2,-2,-2,-1,-1,-2,19954,22492,20477,23348,20477,27206,177202,7543,13719,0
300000,1,2,2,38,1,-1,3,2,-1,-1,0,780,780,1560,0,0,390,390,540,0
110000,1,2,1,50,1,-1,0,0,0,0,-10682,50928,54711,62000,5000,3000,2000,1000,2000,0
100000,1,3,1,54,2,2,2,3,2,2,81507,83154,88223,3900,7300,0,3200,3500,3420,1
300000,1,1,1,58,2,2,2,2,2,2,148265,158230,160242,14000,6000,0,12000,6500,6500,1
140000,1,3,1,53,0,0,0,0,0,0,133167,135889,81607,5400,3000,4000,3500,3504,3500,0
70000,1,2,2,62,6,5,4,3,2,0,112202,103834,95609,0,0,0,0,2150,2511,1
30000,1,4,1,53,-2,-2,-2,-2,-2,-2,1780,0,0,24437,0,0,0,0,0,0
340000,1,2,1,53,0,0,0,0,0,0,342617,346067,350031,12604,14000,11000,9000,10000,30000,0
530000,1,2,1,54,-2,-2,-2,-2,-1,0,-30,-420,390,0,1200,390,166210,6000,3000,0
50000,1,3,1,59,1,2,0,0,0,0,48504,46768,47976,0,2100,2000,1000,1000,1000,0
50000,2,2,1,29,0,0,0,0,0,0,49895,48434,47827,1867,1521,1419,969,997,952,0
50000,2,2,1,38,0,0,-2,-2,-2,-2,51400,0,0,0,0,0,0,0,0,0
150000,2,1,2,26,0,0,0,0,0,0,24242,20263,21332,1700,1700,1700,1000,1000,1000,0
80000,2,1,2,26,2,0,0,2,2,2,37097,38174,40550,2000,3000,2000,1000,2500,1000,1
30000,2,2,2,22,0,0,2,0,0,0,30028,30566,30560,2634,1000,1377,1211,1000,3690,0
20000,2,2,1,24,1,2,3,2,0,0,19242,21821,21197,3200,0,0,0,0,0,1
50000,2,2,1,23,2,2,0,0,0,0,54866,51520,41711,1000,1860,1600,452,100,114,1
50000,2,1,2,23,0,0,2,0,0,0,9978,12493,10447,3000,0,2020,0,100,2000,0
80000,2,1,2,22,-1,-1,-1,-1,-1,0,1807,133,5395,133,5395,1182,266,233,0,0
20000,2,1,2,24,0,0,0,0,0,0,14273,13327,11789,1183,2000,1200,2244,506,561,0
20000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
80000,2,3,1,23,2,2,2,2,2,2,22852,25371,26111,3200,1440,0,4100,0,1037,1
30000,2,2,2,25,0,0,0,0,0,0,21020,21207,21403,2000,2000,1500,2000,1000,1000,0
130000,2,2,2,23,0,0,0,0,0,0,44930,40688,40880,6000,6000,4000,10000,5000,8002,0
150000,2,1,2,24,-1,-1,-1,-1,-1,-1,291,291,291,291,291,291,658,441,1197,0
140000,2,1,2,24,2,0,0,0,2,0,778,982,1206,980,1000,5000,0,5000,10000,1
10000,2,2,2,22,0,0,0,0,0,0,6488,7502,8519,1282,1299,1156,342,354,793,0
50000,2,1,2,25,0,0,0,0,0,0,50051,46768,48124,1754,2500,1781,2000,695,1000,0
50000,2,1,2,25,0,0,0,0,0,0,41892,43875,45052,3000,2200,2000,2000,2000,3000,0
230000,2,1,2,25,-2,-2,-2,-2,-2,-2,264,264,264,264,264,264,264,264,264,0
200000,2,4,2,25,-2,-2,-2,-2,-2,-2,3302,0,0,0,0,0,0,0,0,0
90000,2,2,1,25,0,0,0,0,0,0,58502,57846,50663,3043,2018,2033,2016,2010,2010,0
50000,2,2,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
220000,2,1,2,26,0,0,0,0,0,0,29452,33967,41422,5000,8000,4000,7500,6000,4494,0
110000,2,1,2,26,0,0,0,0,0,0,113284,110062,100659,5200,4628,4878,3000,2055,1908,0
210000,2,1,2,27,-1,-1,-1,-1,-1,-2,4426,0,1349,0,1349,10368,0,0,0,0
100000,2,3,2,27,0,0,0,0,0,0,89312,141034,61119,3000,2208,2700,2000,1844,1709,0
150000,2,1,2,26,0,0,0,0,0,0,151812,145411,132560,7005,6612,4540,2426,1854,2424,0
90000,2,3,2,25,0,0,0,-2,-2,-2,74814,71859,0,5000,0,0,0,0,0,0
100000,2,1,2,29,1,2,2,2,0,-1,6266,2366,7042,0,5000,0,0,390,1320,0
150000,2,1,2,29,0,0,0,0,0,0,146465,147331,146999,7000,6740,6850,5664,5660,5480,0
100000,2,1,2,29,0,0,0,0,0,0,167410,85536,77303,70001,3769,2008,1950,2001,18000,0
220000,2,1,2,28,0,0,0,0,0,0,215779,196299,202596,8600,11000,6000,10082,3400,3825,0
200000,2,1,2,26,0,0,0,0,-2,-2,196168,201190,200662,8800,10183,1504,0,24,204395,0
180000,2,2,2,25,0,0,0,0,0,0,177607,177498,176081,6500,7000,7200,5018,5200,5300,0
170000,2,2,1,29,-2,-2,-2,-2,-2,-2,-807,-807,-807,0,0,0,0,0,0,0
170000,2,1,1,30,-1,-1,-1,-2,-1,-1,364,14662,0,14662,0,0,1861,0,334,0
240000,2,1,2,29,-1,-1,-1,-2,-1,-1,3647,2530,464,2535,464,1316,1104,3384,5200,0
60000,2,3,2,28,0,0,0,0,0,0,59650,51176,42368,3376,1900,1908,1133,1015,1153,0
100000,2,2,1,28,0,0,0,0,0,0,94245,95268,96620,3500,3800,3900,3000,2300,2300,0
20000,2,2,2,28,0,0,2,0,0,0,2937,5696,4144,3353,3,5101,6,6530,8103,0
140000,2,1,2,30,0,0,2,0,0,2,78095,84781,82558,8000,0,3500,5900,0,3000,0
100000,2,1,2,28,0,0,0,2,0,0,10886,11697,14479,1300,3005,0,700,2000,1500,0
50000,2,3,1,44,0,0,2,0,0,0,13881,11494,5847,3483,0,1000,0,993,0,0
20000,2,3,1,35,0,0,0,0,0,2,7196,6780,7399,1120,2000,2580,600,0,1000,0
420000,2,3,1,39,-2,-2,-2,-2,-2,-2,2476,3570,11343,3634,11353,5255,23001,2439,0,0
550000,2,1,2,44,0,-1,-1,0,0,-1,27093,30805,7451,30820,7851,19751,29700,80987,36158,0
330000,2,3,1,45,0,0,0,0,0,0,33369,34509,35406,2000,1470,1374,1072,1113,2000,0
220000,2,1,1,46,3,2,2,0,0,0,249449,243517,228368,9501,0,10000,7200,7001,6900,1
20000,2,3,2,48,1,3,2,4,5,4,18038,18445,21556,1000,3700,1900,0,0,0,1
210000,2,2,1,43,-1,-1,-1,-1,-1,-1,3088,5045,8024,5056,8042,1292,1000,3340,7941,0
300000,2,2,1,30,-1,0,0,0,0,0,10746,13267,11915,7006,6416,5800,6000,8900,4000,0
160000,2,3,1,46,-2,-2,-2,-2,-2,-2,-510,-520,0,380,2000,0,101170,0,0,0
370000,2,2,2,38,0,0,0,0,0,0,75823,63617,65585,5000,3000,3003,3000,3500,60000,0
230000,2,2,1,36,-1,-1,-1,-1,-1,-1,4390,1402,3665,1402,3665,929,4167,115126,5000,0
300000,2,2,1,40,0,0,0,0,0,0,11704,10196,8900,1139,1322,1000,2000,1000,1000,0
340000,2,2,2,39,0,0,0,0,0,0,332319,308286,315601,12500,13775,10631,8900,9200,9525,0
30000,2,3,2,47,-1,-1,-1,-1,0,0,3220,390,0,390,0,5780,6611,0,0,0
150000,2,2,2,42,0,0,0,0,0,0,255207,249205,245393,6301,8000,5000,6800,0,0,0
50000,2,2,1,38,0,0,0,0,0,0,51023,51019,50951,2300,2210,3300,1910,1530,1600,0
210000,2,3,1,36,-1,-1,-1,-1,-1,-1,1168,1511,0,1511,0,1783,1000,150,14780,0
220000,2,3,2,46,0,0,0,0,0,0,214274,214207,211733,11000,10000,10000,6000,6000,5000,0
280000,2,2,2,30,-1,-1,-1,-1,-1,-1,13182,5290,2711,5290,2711,4476,4069,5161,8026,0
300000,2,3,2,36,-2,-2,-2,-2,-1,-1,0,3958,0,1979,0,0,6536,1400,50000,0
100000,2,3,1,38,0,0,0,2,0,0,87181,84668,83898,4017,7121,94,2408,2513,2716,0
10000,2,2,1,29,0,0,0,0,0,0,6176,6512,7447,1265,1200,1500,400,1000,273,0
300000,2,3,2,32,1,-1,0,0,-2,-2,-27,72044,10000,72071,2050,0,0,0,1188,0
420000,2,2,1,34,0,0,0,0,-1,-1,49256,48264,45983,4000,2650,1043,42000,40666,48424,0
290000,2,2,1,36,0,0,0,0,0,0,8413,9852,8890,2006,1529,5063,5000,10010,10135,0
450000,2,2,1,36,-1,-1,-1,-1,-1,-1,3087,2081,198,2081,198,9532,3420,130,878,0
500000,2,3,2,35,1,-2,-1,0,0,0,458863,16818,37596,16918,37596,31802,30615,21346,10678,0
400000,2,1,2,30,-1,-1,0,0,0,0,634,5939,6624,5939,2624,3004,3090,11325,3282,0
50000,2,2,1,36,2,2,2,2,0,0,46203,45159,49125,0,4700,0,2004,3500,0,1
210000,2,2,1,44,0,0,0,0,0,0,88309,89755,90031,4500,3600,3100,2900,2600,2700,0
260000,2,4,2,39,0,0,0,0,0,0,174591,175093,176088,10000,10000,7619,7000,8000,7000,0
500000,2,1,1,33,-1,-1,-1,0,0,-1,3994,7222,33823,8022,34000,100028,0,151,2682,0
270000,2,1,1,37,-2,-2,-2,-2,-2,-2,264,217,253,217,300,200,0,600,200,0
50000,2,2,1,42,0,0,0,0,0,0,12106,10946,11968,1184,1206,1216,474,642,492,0
20000,2,3,1,45,-1,-1,-1,-1,-1,-1,1403,6920,10785,6990,10785,390,6210,1040,9113,0
180000,2,3,3,36,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,0
20000,2,2,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
200000,2,2,2,32,0,0,0,2,0,0,127132,126380,124413,5058,11518,0,4600,4800,4300,0
390000,2,2,2,41,0,0,-2,-2,-2,-2,10496,-23,-349,0,0,0,0,0,2000,0
180000,2,2,2,36,1,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,10970,0,0
140000,2,2,1,31,0,0,0,0,0,0,98250,100319,102231,4600,4523,4300,3300,3400,3600,0
150000,2,2,1,36,2,2,2,2,2,2,100247,109909,112453,12924,5800,4200,4300,4400,4700,1
240000,2,2,1,28,0,0,0,0,0,0,175976,149257,93689,6600,3711,3100,2500,3019,45200,0
160000,2,2,2,28,-1,-1,-1,-1,-1,-1,5171,3634,4436,3634,4436,1978,3781,1732,715,0
50000,2,2,1,47,0,0,3,2,2,0,9532,14023,13513,5000,0,1400,0,659,664,0
80000,2,2,1,34,0,0,0,0,0,0,71435,72886,74678,2642,3000,3274,3000,3000,3100,0
60000,2,2,1,31,2,2,-1,0,0,0,63201,56600,54952,1132,60994,1436,1047,1056,1053,0
230000,2,2,1,30,0,-1,-1,-1,0,0,8685,1079,2923,1079,3000,25916,2219,4000,6000,0
310000,2,3,2,30,1,-1,0,0,0,0,5931,118109,131107,120000,18008,20000,12000,5000,3000,0
330000,2,1,2,31,-1,0,0,0,0,0,4054,4661,5731,1091,2000,1222,2400,3000,2000,0
210000,2,1,1,35,0,0,0,0,0,2,67374,55004,56221,2500,2700,2500,5100,0,3000,0
210000,2,2,2,33,0,0,0,-2,-2,-2,43047,9378,0,1000,0,0,0,0,0,0
490000,2,1,2,34,0,0,-1,-1,-1,-1,19036,14474,3404,5038,3404,14445,7672,2295,9004,0
450000,2,1,1,35,-1,-1,-2,2,-1,-1,403,0,0,0,0,390,390,390,390,0
